RSTR_ID,MENU_NM,MENU_DSCRN,MENU_CTGRY_LCLAS_NM,MENU_CTGRY_SCLAS_NM,RSTR_NM,AREA_NM,MENU_PRICE,RSTR_RDNMADR,RSTR_LNNO_ADRES,BSNS_STATM_BZCND_NM,BSNS_LCNC_NM,RSTR_INTRCN_CONT,PRDL_SEAT_CNT,SEAT_CNT,PRKG_POS_YN,WIFI_OFR_YN,DCRN_YN,PET_ENTRN_POSBL_YN,FGGG_MENU_OFR_YN,TLROM_INFO_CN,RESTDY_INFO_CN,BSNS_TM_CN,HMDLV_SALE_YN,DSBR_CVNTL_YN,DELV_SRVIC_YN,CRCMF_LDMARK_NM,CRCMF_LDMARK_DIST,MB_PMAMT_YN,REPRSNT_MENU_NM,AWARD_INFO_DSCRN,ONLINE_CONV_PRGS_YN,NAVER_GRAD
678669,,,,,우리돈가스,부산광역시 수영구,,부산광역시 수영구 장대골로7번길 27,부산광역시 수영구 광안동 744-3,경양식,일반음식점,"부산광역시 수영구에 가신다면 ""우리돈가스""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,N,N,일요일,매일 11:00~21:00,N,N,N,,,N,,안심식당(농림축산식품부),N,4.46
678815,,,,,더벤티(낫개점),부산광역시 사하구,,부산광역시 사하구 다송로72번길 64,부산광역시 사하구 다대동 1575-2,기타 휴게음식점,휴게음식점,"부산광역시 사하구에 가신다면 ""더벤티(낫개점)""에 방문해보세요~",,,N,Y,N,N,Y,N,,"평일 09:00~24:00, 주말 09:00~23:00",N,N,Y,,,N,,,Y,4.3499999
678844,,,,,팔도실비집(광안리점),부산광역시 수영구,,부산광역시 수영구 광안해변로 199,부산광역시 수영구 광안동 196-9,호프/통닭,일반음식점,"""팔도실비집(광안리점)""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,Y,N,N,Y,N,,매일 17:00~05:00,N,N,Y,광안리 해수욕장,229.257388,N,,,Y,4.1100001
678912,,,,,모림양과,부산광역시 수영구,,부산광역시 수영구 민락로13번길 18,부산광역시 수영구 민락동 173-6,경양식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""모림양과""를 추천합니다!",,,N,N,N,N,N,Y,,"금요일 11:30~18:00, 토요일 11:30~18:00",N,N,N,광안리 해수욕장,413.001285,N,,,N,3.75
679066,,,,,텐퍼센트(마린시티점),부산광역시 해운대구,,부산광역시 해운대구 마린시티2로 33,부산광역시 해운대구 우동 1407,커피숍,휴게음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""텐퍼센트(마린시티점)""를 추천합니다!",,,N,Y,N,N,Y,N,,"평일 08:00~21:00, 토요일 08:00~21:00",N,N,N,영화의 거리,245.788015,N,,,Y,4.5
679401,,,,,기장 원조 장어탕,부산광역시 해운대구,,부산광역시 해운대구 해운대로 1102,부산광역시 해운대구 송정동 138-1,한식,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""기장 원조 장어탕""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
679743,,,,,가온밀면,부산광역시 수영구,,부산광역시 수영구 수영로408번길 9,부산광역시 수영구 남천동 18-24,냉면집,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""가온밀면""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
680356,,,,,구들장,부산광역시 수영구,,부산광역시 수영구 광안해변로277번길 10,부산광역시 수영구 민락동 193-2,식육(숯불구이),일반음식점,"""구들장""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
680416,,,,,남천밀면,부산광역시 수영구,,부산광역시 수영구 수영로464번길 22,부산광역시 수영구 남천동 28-10,냉면집,일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""남천밀면""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
680477,,,,,인기명(부산광안리점),부산광역시 수영구,,부산광역시 수영구 남천바다로33번길 74,부산광역시 수영구 광안동 197-5,호프/통닭,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""인기명(부산광안리점)""을 추천합니다!",,,N,Y,N,N,Y,N,,"월요일 17:00~02:00, 주말 12:00~02:00",N,N,N,광안리 해수욕장,351.323021,N,,,Y,4.3099999
680500,,,,,서프베이,부산광역시 해운대구,,부산광역시 해운대구 송정광어골로 55,부산광역시 해운대구 송정동 437-3,경양식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""서프베이""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
680721,,,,,고래사어묵 오늘(다대포점),부산광역시 사하구,,부산광역시 사하구 다대로 706-2,부산광역시 사하구 다대동 1548-31,기타,일반음식점,"부산광역시 사하구에서 가 볼 만한 식당을 찾으신다면? ""고래사어묵 오늘(다대포점)""을 추천합니다!",,,Y,Y,N,N,Y,Y,일요일,매일 11:00~22:00,N,N,N,다대포 해수욕장,469.610305,N,,,Y,4.3099999
680781,,,,,김쉐프의 족가,부산광역시 해운대구,,부산광역시 해운대구 우동3로11번길 29,부산광역시 해운대구 우동 265-43,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""김쉐프의 족가""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
680950,,,,,백산,부산광역시 수영구,,부산광역시 수영구 무학로33번길 53,부산광역시 수영구 광안동 95-39,일식,일반음식점,"""백산""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
681372,,,,,탑마트(해운대점),,,부산광역시 해운대구 좌동로 38,부산광역시 해운대구 중동 301,기타 휴게음식점,휴게음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""탑마트해운대점""을 추천합니다!",,,,,,,,,,,,,,,,,,,,
681513,,,,,2도비어(부산민락점),부산광역시 수영구,,부산광역시 수영구 광안해변로 311,부산광역시 수영구 민락동 135,호프/통닭,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""2도비어(부산민락점)""에 가보시는 건 어떨까요?",,,N,N,N,N,Y,N,,매일 19:00~02:30,N,N,N,,,N,,,Y,4.52
681764,,,,,우성돈까스,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로299번길 11,부산광역시 해운대구 좌동 1439,경양식,일반음식점,"""우성돈까스""는 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.6900001
681855,,,,,동백쉼터 휴,부산광역시 해운대구,,부산광역시 해운대구 해운대로 522,부산광역시 해운대구 우동 991-3,기타 휴게음식점,휴게음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""동백쉼터 휴""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.4699998
682103,,,,,달리는 커피(부산광안점),부산광역시 수영구,,부산광역시 수영구 무학로33번길 9,부산광역시 수영구 광안동 113-7,커피숍,휴게음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""달리는 커피(부산광안점)""에 가보시는 건 어떨까요?",,,Y,Y,N,N,Y,N,,매일 11:00~22:00,N,N,Y,,,N,,,Y,4.48
682105,,,,,촐로(CHOLO),부산광역시 수영구,,부산광역시 수영구 남천바다로15번길 29,부산광역시 수영구 광안동 186-23,기타,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""촐로(CHOLO)""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
682215,,,,,오커피,부산광역시 해운대구,,부산광역시 해운대구 우동1로20번길 27-31,부산광역시 해운대구 우동 510-4,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""오커피""를 추천합니다!",,,N,Y,N,N,N,Y,,,N,N,Y,해운대해수욕장,635.958822,N,,,N,4.5
682256,,,,,나미스시,부산광역시 해운대구,,부산광역시 해운대구 해운대로570번길 53,부산광역시 해운대구 우동 626-15,일식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""나미스시""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
682401,,,,,가득찬,부산광역시 해운대구,,부산광역시 해운대구 좌동로91번길 37,부산광역시 해운대구 좌동 886-1,한식,일반음식점,"""가득찬""을 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
682415,,,,,돈교참숯돼지갈비(광안점),부산광역시 수영구,,부산광역시 수영구 광서로 24-1,부산광역시 수영구 광안동 701-8,식육(숯불구이),일반음식점,"""돈교참숯돼지갈비(광안점)""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,연중무휴,매일 12:00~01:00,N,N,Y,,,N,,,N,4.6599998
682416,,,,,블랑코,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로299번길 11,부산광역시 해운대구 좌동 1439,커피숍,휴게음식점,"""블랑코""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,Y,Y,N,N,N,Y,,평일 11:30~16:00,N,N,N,,,N,,,N,4.3000002
682578,,,,,왔따네 푸드,부산광역시 해운대구,,부산광역시 해운대구 대천로 187,부산광역시 해운대구 좌동 1310,한식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""왔따네 푸드""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683056,,,,,맛나김밥,부산광역시 사하구,,부산광역시 사하구 다대로 473,부산광역시 사하구 다대동 120-1,분식,일반음식점,"""맛나김밥""은 부산광역시 사하구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.6399999
683115,,,,,공간성,부산광역시 수영구,,부산광역시 수영구 광안해변로307번길 36,부산광역시 수영구 민락동 26-9,커피숍,휴게음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""공간성""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,5.0
683151,,,,,한와담(해운대점),부산광역시 해운대구,,부산광역시 해운대구 해운대로570번길 5,부산광역시 해운대구 우동 641-10,한식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""한와담(해운대점)""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,Y,Y,N,N,Y,Y,,,N,N,N,해운대해수욕장,523.629361,N,,안심식당(농림축산식품부),Y,4.3899999
683327,,,,,페코스(까페마음),부산광역시 해운대구,,부산광역시 해운대구 해운대해변로357번길 17,부산광역시 해운대구 중동 1262-1,커피숍,휴게음식점,"""페코스(까페마음)""는 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683476,,,,,그랑디르,부산광역시 수영구,,부산광역시 수영구 민락본동로19번길 55,부산광역시 수영구 민락동 34-6,경양식,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""그랑디르""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683505,,,,,호텔포레,부산광역시 해운대구,,부산광역시 해운대구 해운대해변로265번길 13-20,부산광역시 해운대구 우동 1367,일반조리판매,휴게음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""호텔포레""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683571,,,,,정소주방,부산광역시 해운대구,,부산광역시 해운대구 우동1로 64-1,부산광역시 해운대구 우동 397-100,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""정소주방""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683587,,,,,채선당(송정점),부산광역시 해운대구,,부산광역시 해운대구 송정광어골로 82,부산광역시 해운대구 송정동 444-11,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""채선당(송정점)""을 추천합니다!",,,Y,Y,N,N,N,Y,연중무휴,매일 11:30~21:30,N,N,N,"송정해수욕장, 죽도공원",659.000219,N,,,N,4.25
683751,,,,,동대문당구클럽,부산광역시 해운대구,,부산광역시 해운대구 좌동로 95,부산광역시 해운대구 좌동 981-1,기타,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""동대문당구클럽""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683840,,,,,감성커피(광안점),부산광역시 수영구,,부산광역시 수영구 광일로 23,부산광역시 수영구 광안동 496-23,커피숍,휴게음식점,"부산광역시 수영구에 가신다면 ""감성커피(광안점)""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
683957,,,,,호 키츠네,부산광역시 해운대구,,부산광역시 해운대구 우동1로38번길 11,부산광역시 해운대구 우동 518,일식,일반음식점,"""호 키츠네""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,안심식당(농림축산식품부),N,
684049,,,,,다기,부산광역시 수영구,,부산광역시 수영구 광안해변로 122,부산광역시 수영구 남천동 148-5,기타,일반음식점,"부산광역시 수영구에 가신다면 ""다기""에 방문해보세요~",,,Y,N,N,N,N,Y,,매일 11:00~23:00,N,N,N,,,N,,,N,4.73
684073,,,,,정이네,부산광역시 해운대구,,부산광역시 해운대구 세실로 80,부산광역시 해운대구 좌동 1492,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""정이네""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
684407,,,,,오정은a김밥(수영역점),부산광역시 수영구,,부산광역시 수영구 수영로 669,부산광역시 수영구 광안동 1077-13,일반조리판매,휴게음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""오정은a김밥(수영역점)""을 방문해보세요!",,,N,N,N,N,N,N,일요일,"평일 11:00~19:30, 토요일 11:00~14:30",N,N,Y,수영사적공원,628.32535,N,,,N,4.4099998
684454,,,,,땅땅치킨(광안더샵점),부산광역시 수영구,,부산광역시 수영구 수영로 506,부산광역시 수영구 광안동 1332,호프/통닭,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""땅땅치킨(광안더샵점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
684778,,,,,바다횟집,부산광역시 수영구,,부산광역시 수영구 민락수변로7번길 60,부산광역시 수영구 민락동 773,회집,일반음식점,"""바다횟집""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
684923,,,,,반올림피자샵(장림점),부산광역시 사하구,,부산광역시 사하구 윤공단로14번길 101,부산광역시 사하구 다대동 934-17,기타,일반음식점,"부산광역시 사하구에 가신다면 ""반올림피자샵(장림점)""에 방문해보세요~",,,N,N,N,N,Y,N,,매일 12:00~23:00,N,N,Y,,,N,,,Y,4.5599999
684946,,,,,오프온,부산광역시 해운대구,,부산광역시 해운대구 우동1로38번길 12,부산광역시 해운대구 우동 517-12,기타,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""오프온""을 추천합니다.",,,N,Y,N,N,N,N,목요일,,N,N,N,,,N,,,N,4.52
684976,,,,,PJ푸드,부산광역시 수영구,,부산광역시 수영구 무학로64번길 42,부산광역시 수영구 민락동 156-12,한식,일반음식점,"부산광역시 수영구에 가신다면 ""PJ푸드""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
685140,,,,,수담가,부산광역시 해운대구,,부산광역시 해운대구 좌동로 109-10,부산광역시 해운대구 좌동 423-1,정종/대포집/소주방,일반음식점,"""수담가""는 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,5.0
685453,,,,,혼밥대왕(광안점),부산광역시 수영구,,부산광역시 수영구 수영로610번길 32,부산광역시 수영구 광안동 120-275,한식,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""혼밥대왕(광안점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,매일 11:00~23:00,N,N,Y,,,Y,,,N,4.5999999
685581,,,,,서울집,부산광역시 수영구,,부산광역시 수영구 남천동로108번길 13,부산광역시 수영구 남천동 7-13,한식,일반음식점,"""서울집""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,매일 11:00~22:00,N,N,Y,,,N,,,N,4.3299999
685701,,,,,의령옥,부산광역시 수영구,,부산광역시 수영구 광남로22번길 15-16,부산광역시 수영구 남천동 9-3,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""의령옥""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
685922,,,,,행,부산광역시 해운대구,,부산광역시 해운대구 좌동로 47,부산광역시 해운대구 중동 244,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""행""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
686157,,,,,타쿠 퓨전포차,부산광역시 사하구,,부산광역시 사하구 다대로 702,부산광역시 사하구 다대동 1548-35,기타,일반음식점,"부산광역시 사하구에서 식당을 찾으신다면? ""타쿠 퓨전포차""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,다대포 해수욕장,393.946646,N,,,N,4.7199998
686298,,,,,드림앤푸드,부산광역시 해운대구,,부산광역시 해운대구 해운대로767번길 15,부산광역시 해운대구 중동 277,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""드림앤푸드""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
686729,,,,,킴스볼링광안,부산광역시 수영구,,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,기타,일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""킴스볼링광안""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
687892,,,,,보리정,부산광역시 수영구,,부산광역시 수영구 남천바다로 15,부산광역시 수영구 광안동 188-6,한식,일반음식점,"부산광역시 수영구에 가신다면 ""보리정""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.75
688164,,,,,배가왕(광안리본점),부산광역시 수영구,,부산광역시 수영구 광안해변로 348-1,부산광역시 수영구 민락동 110-29,분식,일반음식점,"부산광역시 수영구에 가신다면 ""배가왕(광안리본점)""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,Y,Y,,매일 11:00~21:00,N,N,N,민락수변공원,98.313941,N,,안심식당(농림축산식품부),Y,4.4000001
688468,,,,,힐커피앤쥬스,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로433번길 30-1,부산광역시 해운대구 중동 1809,일반조리판매,휴게음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""힐커피앤쥬스""를 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,달맞이동산지구,590.758049,N,,,N,4.4000001
688636,,,,,유루이,부산광역시 수영구,,부산광역시 수영구 수영로510번길 8,부산광역시 수영구 광안동 187-7,제과점영업,제과점영업,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""유루이""를 추천합니다!",,,N,N,N,N,N,N,,매일 11:00~20:00,N,N,N,광안리 해수욕장,671.648978,N,,,N,4.6199999
688833,,,,,하늘소 언양불고기(다대점),부산광역시 사하구,,부산광역시 사하구 다대로 403,부산광역시 사하구 다대동 84-5,식육(숯불구이),일반음식점,"""하늘소 언양불고기(다대점)""를 부산광역시 사하구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.8200002
689037,,,,,카페아라,부산광역시 해운대구,,부산광역시 해운대구 송정광어골로 30-1,부산광역시 해운대구 송정동 422-8,기타 휴게음식점,휴게음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""카페아라""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,"송정해수욕장, 죽도공원",230.385235,N,,,N,4.3299999
689050,,,,,엘리팝(광안리해수욕장점),부산광역시 수영구,,부산광역시 수영구 광안해변로 201,부산광역시 수영구 광안동 196-8,호프/통닭,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""엘리팝(광안리해수욕장점)""을 추천합니다!",,,Y,Y,N,N,Y,Y,,,N,N,N,광안리 해수욕장,200.324952,N,,,Y,4.4000001
689153,,,,,카페 쉘리,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로402번길 8,부산광역시 해운대구 좌동 1340-3,경양식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""카페 쉘리""를 추천합니다.",,,N,N,N,N,N,N,,,N,N,Y,,,N,,,N,4.1999998
689361,,,,,GS25(다대비치점),부산광역시 사하구,,부산광역시 사하구 다대로 680,부산광역시 사하구 다대동 1552-11,기타(편의점),휴게음식점,"부산광역시 사하구에서 어디를 갈지 고민이라면! ""GS25(다대비치점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
689581,,,,,도모,부산광역시 수영구,,부산광역시 수영구 감포로102번길 19,부산광역시 수영구 광안동 44-26,정종/대포집/소주방,일반음식점,"""도모""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
689825,,,,,스타벅스(광안수변공원점),부산광역시 수영구,,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,커피숍,휴게음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""스타벅스(광안수변공원점)""를 추천합니다!",,,Y,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,559.780705,Y,,,Y,4.48
690077,,,,,선데이타임즈,부산광역시 해운대구,,부산광역시 해운대구 달맞이길117번나길 155,부산광역시 해운대구 중동 1477-2,커피숍,휴게음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""선데이타임즈""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
690248,,,,,그집뱃살,부산광역시 수영구,,부산광역시 수영구 감포로 91-8,부산광역시 수영구 광안동 76-10,정종/대포집/소주방,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""그집뱃살""을 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
690312,,,,,고피트니스(해운대점),부산광역시 해운대구,,부산광역시 해운대구 해운대로 813,부산광역시 해운대구 좌동 1467-4,일반조리판매,휴게음식점,"""고피트니스(해운대점)""는 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
690391,,,,,바우네나주곰탕(해운대역점),부산광역시 해운대구,,부산광역시 해운대구 해운대로 629,부산광역시 해운대구 우동 552-16,한식,일반음식점,"부산광역시 해운대구에 가신다면 ""바우네나주곰탕(해운대역점)""에 방문해보세요~",,,N,Y,N,N,Y,N,,매일 10:00~23:00,N,N,N,해운대해수욕장,572.859301,N,,,Y,4.29
690577,,,,,명가원설농탕(해운대점),부산광역시 해운대구,,부산광역시 해운대구 마린시티3로 1,부산광역시 해운대구 우동 1434,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""명가원설농탕(해운대점)""을 추천합니다!",,,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,N,영화의 거리,479.084266,N,,,Y,4.3099999
690809,,,,,원카츠(장산점),부산광역시 해운대구,,부산광역시 해운대구 세실로 80,부산광역시 해운대구 좌동 1492,기타,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""원카츠(장산점)""를 추천합니다!",,,N,Y,N,N,N,Y,일요일,"평일 11:00~20:30, 토요일 11:00~20:30",N,N,Y,,,N,,,N,4.6900001
690833,,,,,제이엔제이푸드,부산광역시 수영구,,부산광역시 수영구 무학로49번길 80,부산광역시 수영구 광안동 93-28,한식,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""제이엔제이푸드""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
690842,,,,,치킨더홈(수영광안점),부산광역시 수영구,,부산광역시 수영구 수영로618번길 114,부산광역시 수영구 광안동 131-2,호프/통닭,일반음식점,"""치킨더홈(수영광안점)""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,690.005828,N,,,Y,4.6199999
691078,,,,,명륜진사갈비(다대포점),부산광역시 사하구,,부산광역시 사하구 다대로381번길 46,부산광역시 사하구 다대동 93-8,기타,일반음식점,"""명륜진사갈비(다대포점)""는 부산광역시 사하구에 있습니다.",,,Y,N,Y,N,Y,N,,매일 11:30~23:00,N,N,N,,,N,,,Y,
691098,,,,,영아국수,부산광역시 기장군,,부산광역시 기장군 일광면 삼성길 10-15,부산광역시 기장군 일광면 삼성리 115-3,분식,일반음식점,"부산광역시 기장군에 가신다면 ""영아국수""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
691209,,,,,스칸센(SKANSEN),부산광역시 수영구,,부산광역시 수영구 남천동로108번길 36,부산광역시 수영구 남천동 5-22,기타,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""스칸센(SKANSEN)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
691337,,,,,옛날통닭,부산광역시 수영구,,부산광역시 수영구 광남로 208-2,부산광역시 수영구 민락동 162-8,호프/통닭,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""옛날통닭""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
691468,,,,,만족오향족발(해운대점),부산광역시 해운대구,,부산광역시 해운대구 중동1로 13-4,부산광역시 해운대구 우동 599-4,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""만족오향족발(해운대점)""을 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
691521,,,,,메가커피(해운대백병원점),부산광역시 해운대구,,부산광역시 해운대구 좌동순환로 252,부산광역시 해운대구 좌동 1307,커피숍,휴게음식점,"""메가커피(해운대백병원점)""는 부산광역시 해운대구에 있습니다.",,,Y,Y,N,N,N,Y,일요일,"평일 07:00~21:00, 공휴일 09:00~21:00",N,N,N,,,N,,,N,4.4499998
691824,,,,,소금주방,부산광역시 수영구,,부산광역시 수영구 무학로63번길 45-6,부산광역시 수영구 민락동 146-27,한식,일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""소금주방""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.5900002
691944,,,,,색,부산광역시 수영구,,부산광역시 수영구 감포로 100,부산광역시 수영구 민락동 129-3,경양식,일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""색""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,수영사적공원,581.639882,N,,,N,4.3299999
691949,,,,,노베나인,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로446번길 17-1,부산광역시 해운대구 중동 800-17,기타,일반음식점,"부산광역시 해운대구에 가신다면 ""노베나인""에 방문해보세요~",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
